Title,Time,Url
5.1 earthquake in North Carolina reportedly felt hundreds of miles away,2020-08-09 13:35 UTC,https://6abc.com/weather/51-north-carolina-earthquake-reportedly-felt-hundreds-of-miles-away/6362448/
5.1 earthquake in North Carolina reportedly felt hundreds of miles away,2020-08-09 13:35 UTC,https://abc13.com/weather/51-north-carolina-earthquake-reportedly-felt-hundreds-of-miles-away/6362448/
5.1 earthquake in North Carolina reportedly felt hundreds of miles away,2020-08-09 13:30 UTC,https://abc7.com/weather/51-north-carolina-earthquake-reportedly-felt-hundreds-of-miles-away/6362448/
5.1 earthquake in North Carolina reportedly felt hundreds of miles away,2020-08-09 13:30 UTC,https://abc7ny.com/weather/51-north-carolina-earthquake-reportedly-felt-hundreds-of-miles-away/6362448/
"4.2-magnitude earthquake hits Los Angeles County, USGS says",2020-07-30 12:11 UTC,https://abc7news.com/42-magnitude-earthquake-hits-la-county/6342360/
"SoCal earthquake: 4.2 earthquake hits LA County, USGS says",2020-07-30 11:58 UTC,https://abc7news.com/42-earthquake-hits-los-angeles-county/6342360/
"5.1-magnitude earthquake hits Nevada, USGS says",2020-06-30 11:55 UTC,https://abc7news.com/51-magnitude-earthquake-hits-nevada/6284131/
5.8 magnitude earthquake in Calif. felt in parts of the Las Vegas valley,2020-06-24 18:00 UTC,https://www.ktnv.com/news/5-8-magnitude-earthquake-in-calif-felt-in-parts-of-the-las-vegas-valley
"Powerful earthquake shakes southern, central Mexico near Huatulco resort; at least 5 dead",2020-06-24 08:16 UTC,https://abc7news.com/at-least-5-dead-after-powerful-earthquake-shakes-southern-central-mexico/6261801/
"Powerful earthquake shakes southern, central Mexico near Huatulco resort; 1 dead after building collapse",2020-06-23 19:01 UTC,https://abc13.com/1-dead-after-powerful-earthquake-shakes-southern-central-mexico/6261801/
5.5-magnitude earthquake recorded in SoCal,2020-06-04 01:41 UTC,https://fox5sandiego.com/news/california-news/5-1-magnitude-earthquake-recorded-in-socal/
Deadly Earthquake Strikes Southwest China,2020-05-19 05:26 UTC,https://www.voanews.com/east-asia-pacific/deadly-earthquake-strikes-southwest-china
Tonopah earthquake raises questions of seismic safety in Las Vegas valley,2020-05-16 00:34 UTC,https://www.8newsnow.com/news/local-news/tonopah-earthquake-raises-questions-of-seismic-safety-in-las-vegas-valley/
Officials: Small earthquake reported in South Carolina,2020-04-07 17:19 UTC,https://www.wjcl.com/article/officials-small-earthquake-reported-in-south-carolina/32068884
'I heard the roar': 6.5-magnitude earthquake hits Idaho,2020-04-01 15:06 UTC,https://www.pressdemocrat.com/news/10867827-181/65-magnitude-earthquake-hits-idaho
'I heard the roar': Big earthquake hits Idaho,2020-04-01 11:31 UTC,https://www.wtnh.com/news/national/i-heard-the-roar-big-earthquake-hits-idaho/
'I heard the roar': Big earthquake hits Idaho,2020-04-01 02:52 UTC,https://www.bostonglobe.com/2020/04/01/nation/i-heard-roar-big-earthquake-hits-idaho/
Magnitude 6.5 earthquake strikes Idaho,2020-04-01 02:17 UTC,https://fox5sandiego.com/news/earthquakes/magnitude-6-5-earthquake-strikes-idaho/
"Strong Earthquake Shakes Croatia, Damages Buildings",2020-03-22 07:50 UTC,https://www.voanews.com/europe/strong-earthquake-shakes-croatia-damages-buildings
Utah Earthquake: 5.7 Magnitude Quake Strikes Salt Lake Area,2020-03-18 21:34 UTC,https://bgr.com/2020/03/18/utah-earthquake-salt-lake-city/
"Utah Hit With 5.7-Magnitude Earthquake, State's Most Powerful Since 1992",2020-03-18 18:41 UTC,https://www.ibtimes.com/utah-hit-57-magnitude-earthquake-states-most-powerful-1992-2942262
5.8 Magnitude Earthquake Strikes Off Coast of Northern California,2020-03-09 11:33 UTC,https://www.theepochtimes.com/5-8-magnitude-earthquake-strikes-off-coast-of-northern-california_3265072.html
Earthquake Kills at Least 9 in Iran Turkey Border Region,2020-02-23 13:45 UTC,https://www.voanews.com/middle-east/earthquake-kills-least-9-iran-turkey-border-region
Earthquake preparedness: California program grants funds to retrofit older homes,2020-02-22 03:27 UTC,https://abc7news.com/science/earthquake-preparedness-ca-program-grants-funds-to-retrofit-older-homes/5956792/
Did you feel it? Earthquake reported in Georgia,2020-02-10 11:19 UTC,https://www.wjcl.com/article/did-you-feel-it-earthquake-reported-in-georgia/30849791
"3.9 earthquake strikes in California desert, near Barstow",2020-02-08 20:12 UTC,https://www.ktnv.com/news/3-9-earthquake-strikes-in-california-desert-near-barstow
Earthquake Shakes Klauea's South Flank,2020-02-03 18:33 UTC,https://bigislandnow.com/2020/02/03/earthquake-shakes-kilaueas-south-flank/
"Earthquake registered in Louisa County, miles from record 2011 earthquake",2020-02-03 11:42 UTC,https://www.wdbj7.com/content/news/27-earthquake-strikes-near-Louisa-Virginia-567518601.html?ref=601
7.7 Magnitude Earthquake Hits the Coast of Cuba and Jamaica,2020-01-29 00:53 UTC,https://heavy.com/news/2020/01/earthquake-cuba-jamaica-caribbean/
What Caused The 7.7 Magnitude Earthquake Felt Across South Florida?,2020-01-29 00:47 UTC,https://miami.cbslocal.com/2020/01/28/what-caused-caribbean-earthquake-felt-south-florida/
Magnitude 7.7 earthquake hits between Cuba and Jamaica,2020-01-28 20:19 UTC,https://fox6now.com/2020/01/28/magnitude-7-7-earthquake-hits-between-cuba-and-jamaica/
Magnitude 7.7 earthquake hits between Jamaica and Cuba,2020-01-28 20:14 UTC,https://wtkr.com/2020/01/28/magnitude-7-7-earthquake-hits-off-coast-of-jamaica/
Live video: Evacuations in Miami following magnitude 7.7 earthquake between Cuba and Jamaica,2020-01-28 19:44 UTC,https://fox8.com/2020/01/28/powerful-earthquake-hits-between-cuba-and-jamaica/
"Death toll rises to 36, at least 1,600 hospitalized in Turkey earthquake",2020-01-26 17:13 UTC,https://myfox8.com/2020/01/26/death-toll-rises-to-36-at-least-1600-hospitalized-in-turkey-earthquake/
Death Toll From Eastern Turkey Earthquake Climbs to 29,2020-01-25 22:02 UTC,https://www.voanews.com/europe/death-toll-eastern-turkey-earthquake-climbs-29
"Death toll rises to 29, at least 1,400 injured in Turkey earthquake",2020-01-25 21:31 UTC,https://myfox8.com/2020/01/25/death-toll-rises-to-29-at-least-1400-injured-in-turkey-earthquake/
Death Toll From Eastern Turkey Earthquake Climbs to 22,2020-01-25 20:59 UTC,https://www.voanews.com/europe/death-toll-eastern-turkey-earthquake-climbs-22
Death Toll From Eastern Turkey Earthquake Climbs to 21,2020-01-25 17:07 UTC,https://www.voanews.com/europe/death-toll-eastern-turkey-earthquake-climbs-21
"At least 22 dead, more than 1,200 injured in Turkey earthquake",2020-01-25 15:33 UTC,https://myfox8.com/2020/01/25/at-least-22-dead-more-than-1200-injured-in-turkey-earthquake/
Small Earthquake Reported in South-Central Kansas,2020-01-19 21:40 UTC,https://www.newsmax.com/newsfront/kansas-earthquake/2020/01/19/id/950430/
Another earthquake hits Puerto Rico with 5.9 magnitude,2020-01-11 17:30 UTC,https://fox43.com/2020/01/11/another-earthquake-hits-puerto-rico-with-5-9-magnitude/
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wmur.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wvtm13.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wxii12.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wcvb.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wesh.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wbaltv.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wdsu.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wjcl.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
5.4 aftershock hits Puerto Rico days after earthquake,2020-01-10 23:21 UTC,https://www.wmtw.com/article/54-aftershock-hits-puerto-rico-days-after-earthquake/30475151
Full power is expected to return to Puerto Rico this weekend after earthquake,2020-01-10 12:50 UTC,https://fox61.com/2020/01/10/full-power-is-expected-to-return-to-puerto-rico-this-weekend-after-earthquake/
Earthquake risk not just a west coast problem,2020-01-09 02:07 UTC,https://www.wmar2news.com/news/national/earthquake-risk-not-just-a-west-coast-problem
Earthquake risk not just a west coast problem,2020-01-09 02:07 UTC,https://www.wkbw.com/news/national/earthquake-risk-not-just-a-west-coast-problem
Earthquake risk not just a west coast problem,2020-01-09 02:07 UTC,https://www.kivitv.com/news/national/earthquake-risk-not-just-a-west-coast-problem
Earthquake risk not just a west coast problem,2020-01-09 02:07 UTC,https://www.fox4now.com/news/national/earthquake-risk-not-just-a-west-coast-problem
Earthquake risk not just a west coast problem,2020-01-09 02:07 UTC,https://www.fox47news.com/news/national/earthquake-risk-not-just-a-west-coast-problem
Puerto Rico starts to restore electricity after magnitude 6.4 earthquake,2020-01-08 16:48 UTC,https://www.local10.com/news/national/2020/01/08/puerto-rico-starts-to-restore-electricity-after-magnitude-64-earthquake/
A 6.5 magnitude earthquake hit Puerto Rico a day after another quake rocked the island,2020-01-07 09:53 UTC,https://fox43.com/2020/01/07/a-6-5-magnitude-earthquake-hit-puerto-rico-a-day-after-another-quake-rocked-the-island/
"Puerto Rico rocked by a magnitude 5.8 earthquake, with more tremors expected",2020-01-06 14:35 UTC,https://fox8.com/2020/01/06/puerto-rico-rocked-by-a-magnitude-5-8-earthquake-with-more-tremors-expected/
"Small Earthquake Detected Near Tilton, New Hampshire",2020-01-06 12:15 UTC,https://boston.cbslocal.com/2020/01/06/earthquake-tilton-new-hampshire/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.wcax.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.wjhg.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.wdbj7.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.wbko.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.wtap.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.wagmtv.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.kfyrtv.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Magnitude 6.3 earthquake strikes Croatia; 5 deaths reported,2020-12-29 16:44 UTC,https://www.wdtv.com/2020/12/29/magnitude-63-earthquake-strikes-croatia-5-deaths-reported/
Watch: Major Earthquake In Croatia Captured On Live TV,2020-12-29 15:04 UTC,https://www.ibtimes.com/watch-major-earthquake-croatia-captured-live-tv-3111294
"Shakes, tremors after earthquake strikes northern South Dakota",2020-12-10 00:41 UTC,https://www.kfyrtv.com/2020/12/10/shakes-tremors-after-earthquake-strikes-northern-south-dakota/
"Small Earthquake Rattles Parts of NJ, Pa.",2020-12-03 13:21 UTC,https://www.nbcnewyork.com/news/local/small-earthquake-rattles-new-jersey-pennsylvania/2759475/
"Small Earthquake Rattles Parts of NJ, Pa.",2020-12-03 13:21 UTC,https://www.nbcphiladelphia.com/news/local/small-earthquake-rattles-new-jersey-pennsylvania/2619736/
"3.5 magnitude earthquake strikes near Morongo Valley, USGS says",2020-11-17 08:09 UTC,https://abc7.com/35-magnitude-earthquake-strikes-near-morongo-valley/8032125/
Banda Sea 5.8 Magnitude Earthquake Shakes Darwin,2020-11-01 07:03 UTC,https://www.theepochtimes.com/banda-sea-5-8-magnitude-earthquake-shakes-darwin_3560236.html
"Earthquake kills at least 6 in Turkey, sets off small tsunami",2020-10-30 16:43 UTC,https://www.8newsnow.com/news/international/earthquake-kills-at-least-6-in-turkey-sets-off-small-tsunami/
"7.0 Earthquake In Aegean Sea Shakes Turkey, Greece; Building Toppled, Tsunami Floods Streets",2020-10-30 13:18 UTC,https://sanfrancisco.cbslocal.com/2020/10/30/7-0-earthquake-in-aegean-sea-shakes-turkey-greece-building-toppled-tsunami-floods-streets/
The Earthquake Effect: Stay safe during a natural disaster,2020-10-21 17:38 UTC,https://abc7news.com/the-earthquake-effect-staying-safe-/7198700/
Alaska earthquake measuring 7.5 triggers tsunami warning,2020-10-19 22:06 UTC,https://abc7.com/weather/alaska-earthquake-measuring-75-triggers-tsunami-warning/7166387/
2.1 magnitude earthquake reported in Millers Creek,2020-09-21 14:45 UTC,https://myfox8.com/news/2-1-magnitude-earthquake-reported-in-millers-creek/
"California Earthquake: 4.6-Magnitude Quake Strikes El Monte, LA Residents Warned Of Aftershocks [Videos]",2020-09-19 08:10 UTC,https://www.ibtimes.com/california-earthquake-46-magnitude-quake-strikes-el-monte-la-residents-warned-3048481
"4.5 magnitude earthquake hits San Gabriel Valley, with shaking felt throughout SoCal",2020-09-19 08:07 UTC,https://abc7news.com/weather/45-magnitude-earthquake-rocks-san-gabriel-valley/6446110/
"Sparta, NC damage assessment continues after historic 5.1 magnitude earthquake",2020-08-18 20:38 UTC,https://www.wxii12.com/article/sparta-nc-damage-assessment-continues-after-historic-51-magnitude-earthquake/33637025
Scientists spot rare 'boomerang earthquake' in the ocean,2020-08-11 20:45 UTC,https://bgr.com/2020/08/11/boomerang-earthquake-atlantic-ocean/
"Rare ""boomerang"" earthquake detected under the Atlantic Ocean for the first time",2020-08-11 17:51 UTC,https://www.cbsnews.com/news/rare-boomerang-earthquake-detected-atlantic-ocean/
Sparta building damaged after 5.1 magnitude earthquake hits NC,2020-08-10 21:20 UTC,https://www.wxii12.com/article/sparta-factory-damaged-after-51-magnitude-earthquake-hits-nc/33565742
Clemson University professor explains Upstate tremors after NC earthquake,2020-08-10 20:42 UTC,https://www.foxcarolina.com/news/clemson-university-professor-explains-upstate-tremors-after-nc-earthquake/article_0f8f9b72-db4a-11ea-b6b5-232c78623d5d.html
People rattled after earthquake causes significant damage in Sparta,2020-08-10 11:24 UTC,https://myfox8.com/news/people-rattled-after-earthquake-causes-significant-damage-in-sparta/
"4.2-Magnitude Earthquake Hits Pacoima, Rocks Southland",2020-07-30 15:03 UTC,https://losangeles.cbslocal.com/2020/07/30/4-2m-earthquake-hits-pacoima-rocks-southland/
"Preliminary magnitude 7.8 earthquake strikes off coast of Alaska, triggers tsunami warning",2020-07-22 08:11 UTC,https://fox8.com/news/preliminary-magnitude-7-8-earthquake-strikes-off-coast-of-alaska-triggers-tsunami-warning/
Preliminary magnitude 7.8 earthquake strikes off the coast of Alaska,2020-07-22 07:49 UTC,https://www.myarklamiss.com/news/national-news/preliminary-magnitude-7-8-earthquake-strikes-off-the-coast-of-alaska/
"4.0-magnitude earthquake shakes south of Clear Lake, near the Geysers",2020-07-05 16:47 UTC,https://abc7news.com/40-magnitude-earthquake-shakes-south-of-clear-lake-near-the-geysers/6299951/
Second Earthquake in 24 Hours Shakes South Flank of Klauea Volcano,2020-07-04 00:48 UTC,https://bigislandnow.com/2020/07/03/second-earthquake-in-24-hours-shakes-south-flank-of-kilauea-volcano/
Aftershock of 2018 earthquake felt in Anchorage,2020-06-30 19:25 UTC,https://www.ktuu.com/content/news/Aftershock-of-2018-earthquake-felt-in--571573721.html
7.4 magnitude earthquake hits southern Mexico; at least 5 dead,2020-06-24 05:50 UTC,https://www.myarklamiss.com/news/international/7-4-magnitude-earthquake-hits-southern-mexico-at-least-5-dead/
"Powerful earthquake shakes southern, central Mexico near Huatulco resort",2020-06-23 16:14 UTC,https://abc13.com/powerful-earthquake-shakes-southern-central-mexico/6261801/
